-0.028844584	-0.028844584	-0.028844584	-0.028844584	-0.028844584	-0.028789234	-0.028789234	-0.028789234	-0.028734126	-0.028734126	-0.028734126	-0.028679261	-0.028595629	-0.028595629	-0.028595629	-0.028595629	-0.028595629	-0.028650654	-0.028650654	-0.028650654	-0.028650654	-0.028650654	-0.028650654	-0.028650654	-0.028650654	-0.028650654	-0.028512103	-0.028457161	-0.028457161	-0.028457161	-0.028457161	-0.028457161	-0.028373579
-0.026681079	-0.026597932	-0.026487167	-0.026487167	-0.026487167	-0.026432177	-0.026432177	-0.026432177	-0.026432177	-0.026432177	-0.026432177	-0.026432177	-0.026432177	-0.026432177	-0.026432177	-0.026432177	-0.026432177	-0.026348624	-0.026348624	-0.026348624	-0.026293725	-0.026293725	-0.026293725	-0.026293725	-0.026293725	-0.026293725	-0.026293725	-0.026293725	-0.026293725	-0.026293725	-0.026293725	-0.026293725	-0.026293725
-0.024462625	-0.024462625	-0.024407581	-0.024407581	-0.024407581	-0.024324062	-0.024240668	-0.024240668	-0.024240668	-0.024240668	-0.024240668	-0.024185533	-0.024185533	-0.024185533	-0.024185533	-0.024185533	-0.024185533	-0.024185533	-0.024185533	-0.024185533	-0.024185533	-0.024185533	-0.024185533	-0.024102075	-0.024102075	-0.024102075	-0.024102075	-0.024102075	-0.024102075	-0.024102075	-0.024047037	-0.024047037	-0.024047037
-0.022189412	-0.022189412	-0.022189412	-0.022189412	-0.022189412	-0.022189412	-0.022189412	-0.022189412	-0.022189412	-0.022189412	-0.022105655	-0.022105655	-0.022105655	-0.022105655	-0.022105655	-0.022105655	-0.022105655	-0.022105655	-0.022105655	-0.022105655	-0.022022034	-0.021967248	-0.021967248	-0.021967248	-0.021967248	-0.021967248	-0.021967248	-0.021967248	-0.021967248	-0.021883555	-0.021883555	-0.021883555	-0.021883555
-0.01999725	-0.01999725	-0.01999725	-0.01999725	-0.01999725	-0.01999725	-0.01999725	-0.01999725	-0.01999725	-0.01999725	-0.01999725	-0.019942417	-0.019942417	-0.019942417	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751	-0.019858751
-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.017750493	-0.017750493	-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.01769548	-0.017611928	-0.017611928	-0.017611928	-0.017611928	-0.017611928	-0.017611928	-0.01755705	-0.01755705	-0.01755705	-0.01755705	-0.01755705	-0.01755705	-0.01755705	-0.01755705	-0.01755705
-0.015532225	-0.015532225	-0.015532225	-0.015532225	-0.015448625	-0.015448625	-0.015448625	-0.015448625	-0.015448625	-0.015448625	-0.015448625	-0.01539383	-0.01539383	-0.01539383	-0.01539383	-0.01539383	-0.01539383	-0.01539383	-0.01539383	-0.01539383	-0.01539383	-0.01539383	-0.015310127	-0.015310127	-0.015310127	-0.015310127	-0.015310127	-0.015310127	-0.015310127	-0.015310127	-0.015310127	-0.015310127	-0.015310127
-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013369368	-0.013285707	-0.013285707	-0.013285707	-0.013231024	-0.013231024	-0.013231024	-0.013231024
-0.01112205	-0.01112205	-0.01112205	-0.01112205	-0.01112205	-0.01112205	-0.01112205	-0.01112205	-0.01112205	-0.01112205	-0.01112205	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.01106752	-0.010983624	-0.010983624
-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246	-0.008875246
-0.006628725	-0.006628725	-0.006628725	-0.006628725	-0.006628725	-0.006628725	-0.006628725	-0.006628725	-0.006628725	-0.006628725	-0.006628725	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431	-0.006573431
-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441	-0.004494441
-0.002247221	-0.002247221	-0.002247221	-0.002247221	-0.002247221	-0.002247221	-0.002247221	-0.002247221	-0.002247221	-0.002247221	-0.002247221	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545	-0.00219545
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.002247221	0.002247221	0.002247221	0.002247221	0.002247221	0.002247221	0.002247221	0.002247221	0.002247221	0.002247221	0.002247221	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545	0.00219545
0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441	0.004494441
0.006628725	0.006628725	0.006628725	0.006628725	0.006628725	0.006628725	0.006628725	0.006628725	0.006628725	0.006628725	0.006628725	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431	0.006573431
0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246	0.008875246
0.01112205	0.01112205	0.01112205	0.01112205	0.01112205	0.01112205	0.01112205	0.01112205	0.01112205	0.01112205	0.01112205	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.01106752	0.010983624	0.010983624
0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013369368	0.013285707	0.013285707	0.013285707	0.013231024	0.013231024	0.013231024	0.013231024
0.015532225	0.015532225	0.015532225	0.015532225	0.015448625	0.015448625	0.015448625	0.015448625	0.015448625	0.015448625	0.015448625	0.01539383	0.01539383	0.01539383	0.01539383	0.01539383	0.01539383	0.01539383	0.01539383	0.01539383	0.01539383	0.01539383	0.015310127	0.015310127	0.015310127	0.015310127	0.015310127	0.015310127	0.015310127	0.015310127	0.015310127	0.015310127	0.015310127
0.01769548	0.01769548	0.01769548	0.01769548	0.01769548	0.01769548	0.01769548	0.01769548	0.017750493	0.017750493	0.01769548	0.01769548	0.01769548	0.01769548	0.01769548	0.01769548	0.01769548	0.01769548	0.017611928	0.017611928	0.017611928	0.017611928	0.017611928	0.017611928	0.01755705	0.01755705	0.01755705	0.01755705	0.01755705	0.01755705	0.01755705	0.01755705	0.01755705
0.01999725	0.01999725	0.01999725	0.01999725	0.01999725	0.01999725	0.01999725	0.01999725	0.01999725	0.01999725	0.01999725	0.019942417	0.019942417	0.019942417	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751	0.019858751
0.022189412	0.022189412	0.022189412	0.022189412	0.022189412	0.022189412	0.022189412	0.022189412	0.022189412	0.022189412	0.022105655	0.022105655	0.022105655	0.022105655	0.022105655	0.022105655	0.022105655	0.022105655	0.022105655	0.022105655	0.022022034	0.021967248	0.021967248	0.021967248	0.021967248	0.021967248	0.021967248	0.021967248	0.021967248	0.021883555	0.021883555	0.021883555	0.021883555
0.024462625	0.024462625	0.024407581	0.024407581	0.024407581	0.024324062	0.024240668	0.024240668	0.024240668	0.024240668	0.024240668	0.024185533	0.024185533	0.024185533	0.024185533	0.024185533	0.024185533	0.024185533	0.024185533	0.024185533	0.024185533	0.024185533	0.024185533	0.024102075	0.024102075	0.024102075	0.024102075	0.024102075	0.024102075	0.024102075	0.024047037	0.024047037	0.024047037
0.026681079	0.026597932	0.026487167	0.026487167	0.026487167	0.026432177	0.026432177	0.026432177	0.026432177	0.026432177	0.026432177	0.026432177	0.026432177	0.026432177	0.026432177	0.026432177	0.026432177	0.026348624	0.026348624	0.026348624	0.026293725	0.026293725	0.026293725	0.026293725	0.026293725	0.026293725	0.026293725	0.026293725	0.026293725	0.026293725	0.026293725	0.026293725	0.026293725
0.028844584	0.028844584	0.028844584	0.028844584	0.028844584	0.028789234	0.028789234	0.028789234	0.028734126	0.028734126	0.028734126	0.028679261	0.028595629	0.028595629	0.028595629	0.028595629	0.028595629	0.028650654	0.028650654	0.028650654	0.028650654	0.028650654	0.028650654	0.028650654	0.028650654	0.028650654	0.028512103	0.028457161	0.028457161	0.028457161	0.028457161	0.028457161	0.028373579
