-0.06	0.017175714	0.052162801	0.286261892	0.869380016
-0.055	0.016795366	0.043507926	0.305370284	0.791053201
-0.05	0.016079942	0.036190457	0.321598834	0.723809145
-0.045	0.015016605	0.030001313	0.333702342	0.666695846
-0.04	0.013732485	0.024725884	0.343312115	0.618147107
-0.035	0.012233975	0.020201049	0.34954215	0.577172815
-0.03	0.01063394	0.016238735	0.354464657	0.541291167
-0.025	0.008931025	0.012775754	0.357240994	0.511030154
-0.02	0.007211666	0.009669137	0.360583301	0.483456858
-0.015	0.005444195	0.006884726	0.362946313	0.458981755
-0.01	0.003684921	0.004358479	0.36849215	0.435847892
-0.005	0.001892485	0.002092468	0.378496973	0.418493696
0.005	-0.001658848	-0.002376699	0.331769658	0.475339765
0.01	-0.002277926	-0.005365258	0.227792552	0.536525797
0.015	-0.002894023	-0.008178369	0.192934841	0.545224595
0.02	-0.003498047	-0.010838078	0.174902363	0.541903876
0.025	-0.004091186	-0.013349299	0.163647435	0.53397195
0.03	-0.004671452	-0.015727236	0.155715075	0.52424121
0.035	-0.005240425	-0.017993139	0.14972642	0.514089692
0.04	-0.005801819	-0.020154742	0.145045481	0.503868551
0.045	-0.006360707	-0.022174124	0.141349054	0.4927583
0.05	-0.006914202	-0.024106565	0.138284036	0.482131303
0.055	-0.007460871	-0.025940341	0.135652194	0.471642566
0.06	-0.008178318	-0.027226541	0.136305297	0.453775691
